date,discharge,source_gage,stage,stage_source
2008-07-25,642000,"Mississippi River at Baton Rouge, LA",26.37,"Mississippi River at Baton Rouge, LA"
2008-07-26,622000,"Mississippi River at Baton Rouge, LA",25.43,"Mississippi River at Baton Rouge, LA"
2008-07-27,597000,"Mississippi River at Baton Rouge, LA",24.25,"Mississippi River at Baton Rouge, LA"
2008-07-28,564000,"Mississippi River at Baton Rouge, LA",22.74,"Mississippi River at Baton Rouge, LA"
2008-07-29,534000,"Mississippi River at Baton Rouge, LA",21.35,"Mississippi River at Baton Rouge, LA"
2008-07-30,511000,"Mississippi River at Baton Rouge, LA",20.26,"Mississippi River at Baton Rouge, LA"
2008-07-31,491000,"Mississippi River at Baton Rouge, LA",19.34,"Mississippi River at Baton Rouge, LA"
2008-08-01,473000,"Mississippi River at Baton Rouge, LA",18.48,"Mississippi River at Baton Rouge, LA"
2008-08-02,456000,"Mississippi River at Baton Rouge, LA",17.69,"Mississippi River at Baton Rouge, LA"
2008-08-03,445000,"Mississippi River at Baton Rouge, LA",17.20,"Mississippi River at Baton Rouge, LA"
2008-08-04,447000,"Mississippi River at Baton Rouge, LA",17.28,"Mississippi River at Baton Rouge, LA"
2008-08-05,453000,"Mississippi River at Baton Rouge, LA",17.57,"Mississippi River at Baton Rouge, LA"
2008-08-06,454000,"Mississippi River at Baton Rouge, LA",17.62,"Mississippi River at Baton Rouge, LA"
2008-08-07,457000,"Mississippi River at Baton Rouge, LA",17.76,"Mississippi River at Baton Rouge, LA"
2008-08-08,469000,"Mississippi River at Baton Rouge, LA",18.30,"Mississippi River at Baton Rouge, LA"
2008-08-09,479000,"Mississippi River at Baton Rouge, LA",18.77,"Mississippi River at Baton Rouge, LA"
2008-08-10,487000,"Mississippi River at Baton Rouge, LA",19.16,"Mississippi River at Baton Rouge, LA"
2008-08-11,494000,"Mississippi River at Baton Rouge, LA",19.45,"Mississippi River at Baton Rouge, LA"
2008-08-12,501000,"Mississippi River at Baton Rouge, LA",19.80,"Mississippi River at Baton Rouge, LA"
2008-08-13,507000,"Mississippi River at Baton Rouge, LA",20.07,"Mississippi River at Baton Rouge, LA"
2008-08-14,508000,"Mississippi River at Baton Rouge, LA",20.14,"Mississippi River at Baton Rouge, LA"
2008-08-15,498000,"Mississippi River at Baton Rouge, LA",19.65,"Mississippi River at Baton Rouge, LA"
2008-08-16,482000,"Mississippi River at Baton Rouge, LA",18.91,"Mississippi River at Baton Rouge, LA"
2008-08-17,464000,"Mississippi River at Baton Rouge, LA",18.06,"Mississippi River at Baton Rouge, LA"
2008-08-18,442000,"Mississippi River at Baton Rouge, LA",17.06,"Mississippi River at Baton Rouge, LA"
2008-08-19,422000,"Mississippi River at Baton Rouge, LA",16.15,"Mississippi River at Baton Rouge, LA"
2008-08-20,406000,"Mississippi River at Baton Rouge, LA",15.37,"Mississippi River at Baton Rouge, LA"
2008-08-21,388000,"Mississippi River at Baton Rouge, LA",14.54,"Mississippi River at Baton Rouge, LA"
2008-08-22,368000,"Mississippi River at Baton Rouge, LA",13.62,"Mississippi River at Baton Rouge, LA"
2008-08-23,356000,"Mississippi River at Baton Rouge, LA",13.08,"Mississippi River at Baton Rouge, LA"
2008-08-24,355000,"Mississippi River at Baton Rouge, LA",13.03,"Mississippi River at Baton Rouge, LA"
2008-08-25,357000,"Mississippi River at Baton Rouge, LA",13.12,"Mississippi River at Baton Rouge, LA"
2008-08-26,348000,"Mississippi River at Baton Rouge, LA",12.70,"Mississippi River at Baton Rouge, LA"
2008-08-27,334000,"Mississippi River at Baton Rouge, LA",12.07,"Mississippi River at Baton Rouge, LA"
2008-08-28,323000,"Mississippi River at Baton Rouge, LA",11.54,"Mississippi River at Baton Rouge, LA"
2008-08-29,310000,"Mississippi River at Baton Rouge, LA",10.94,"Mississippi River at Baton Rouge, LA"
2008-08-30,297000,"Mississippi River at Baton Rouge, LA",10.35,"Mississippi River at Baton Rouge, LA"
2008-08-31,286000,"Mississippi River at Baton Rouge, LA",9.88,"Mississippi River at Baton Rouge, LA"
2008-09-01,361000,"Mississippi River at Baton Rouge, LA",13.30,"Mississippi River at Baton Rouge, LA"
2008-09-02,368000,"Mississippi River at Baton Rouge, LA",13.62,"Mississippi River at Baton Rouge, LA"
2008-09-03,370000,"Mississippi River at Baton Rouge, LA",13.71,"Mississippi River at Baton Rouge, LA"
2008-09-04,412000,"Mississippi River at Baton Rouge, LA",15.68,"Mississippi River at Baton Rouge, LA"
2008-09-05,422000,"Mississippi River at Baton Rouge, LA",16.15,"Mississippi River at Baton Rouge, LA"
2008-09-06,415000,"Mississippi River at Baton Rouge, LA",15.80,"Mississippi River at Baton Rouge, LA"
2008-09-07,415000,"Mississippi River at Baton Rouge, LA",15.82,"Mississippi River at Baton Rouge, LA"
2008-09-08,427000,"Mississippi River at Baton Rouge, LA",16.34,"Mississippi River at Baton Rouge, LA"
2008-09-09,435000,"Mississippi River at Baton Rouge, LA",16.75,"Mississippi River at Baton Rouge, LA"
2008-09-10,433000,"Mississippi River at Baton Rouge, LA",16.65,"Mississippi River at Baton Rouge, LA"
2008-09-11,429000,"Mississippi River at Baton Rouge, LA",16.47,"Mississippi River at Baton Rouge, LA"
2008-09-12,441000,"Mississippi River at Baton Rouge, LA",17.00,"Mississippi River at Baton Rouge, LA"
2008-09-13,428000,"Mississippi River at Baton Rouge, LA",16.42,"Mississippi River at Baton Rouge, LA"
2008-09-14,411000,"Mississippi River at Baton Rouge, LA",15.62,"Mississippi River at Baton Rouge, LA"
2008-09-15,410000,"Mississippi River at Baton Rouge, LA",15.57,"Mississippi River at Baton Rouge, LA"
2008-09-16,416000,"Mississippi River at Baton Rouge, LA",15.84,"Mississippi River at Baton Rouge, LA"
2008-09-17,419000,"Mississippi River at Baton Rouge, LA",15.97,"Mississippi River at Baton Rouge, LA"
2008-09-18,417000,"Mississippi River at Baton Rouge, LA",15.88,"Mississippi River at Baton Rouge, LA"
2008-09-19,415000,"Mississippi River at Baton Rouge, LA",15.79,"Mississippi River at Baton Rouge, LA"
2008-09-20,416000,"Mississippi River at Baton Rouge, LA",15.85,"Mississippi River at Baton Rouge, LA"
2008-09-21,422000,"Mississippi River at Baton Rouge, LA",16.15,"Mississippi River at Baton Rouge, LA"
2008-09-22,439000,"Mississippi River at Baton Rouge, LA",16.93,"Mississippi River at Baton Rouge, LA"
2008-09-23,465000,"Mississippi River at Baton Rouge, LA",18.14,"Mississippi River at Baton Rouge, LA"
2008-09-24,496000,"Mississippi River at Baton Rouge, LA",19.56,"Mississippi River at Baton Rouge, LA"
2008-09-25,525000,"Mississippi River at Baton Rouge, LA",20.92,"Mississippi River at Baton Rouge, LA"
2008-09-26,548000,"Mississippi River at Baton Rouge, LA",21.98,"Mississippi River at Baton Rouge, LA"
2008-09-27,564000,"Mississippi River at Baton Rouge, LA",22.74,"Mississippi River at Baton Rouge, LA"
2008-09-28,578000,"Mississippi River at Baton Rouge, LA",23.38,"Mississippi River at Baton Rouge, LA"
2008-09-29,586000,"Mississippi River at Baton Rouge, LA",23.73,"Mississippi River at Baton Rouge, LA"
2008-09-30,581000,"Mississippi River at Baton Rouge, LA",23.53,"Mississippi River at Baton Rouge, LA"
2008-10-01,567000,"Mississippi River at Baton Rouge, LA",22.89,"Mississippi River at Baton Rouge, LA"
2008-10-02,547000,"Mississippi River at Baton Rouge, LA",21.95,"Mississippi River at Baton Rouge, LA"
2008-10-03,525000,"Mississippi River at Baton Rouge, LA",20.91,"Mississippi River at Baton Rouge, LA"
2008-10-04,503000,"Mississippi River at Baton Rouge, LA",19.89,"Mississippi River at Baton Rouge, LA"
2008-10-05,476000,"Mississippi River at Baton Rouge, LA",18.62,"Mississippi River at Baton Rouge, LA"
2008-10-06,447000,"Mississippi River at Baton Rouge, LA",17.27,"Mississippi River at Baton Rouge, LA"
2008-10-07,419000,"Mississippi River at Baton Rouge, LA",15.97,"Mississippi River at Baton Rouge, LA"
2008-10-08,396000,"Mississippi River at Baton Rouge, LA",14.93,"Mississippi River at Baton Rouge, LA"
2008-10-09,376000,"Mississippi River at Baton Rouge, LA",14.00,"Mississippi River at Baton Rouge, LA"
2008-10-10,361000,"Mississippi River at Baton Rouge, LA",13.31,"Mississippi River at Baton Rouge, LA"
2008-10-11,351000,"Mississippi River at Baton Rouge, LA",12.87,"Mississippi River at Baton Rouge, LA"
2008-10-12,349000,"Mississippi River at Baton Rouge, LA",12.78,"Mississippi River at Baton Rouge, LA"
2008-10-13,345000,"Mississippi River at Baton Rouge, LA",12.57,"Mississippi River at Baton Rouge, LA"
2008-10-14,334000,"Mississippi River at Baton Rouge, LA",12.06,"Mississippi River at Baton Rouge, LA"
2008-10-15,322000,"Mississippi River at Baton Rouge, LA",11.52,"Mississippi River at Baton Rouge, LA"
2008-10-16,307000,"Mississippi River at Baton Rouge, LA",10.83,"Mississippi River at Baton Rouge, LA"
2008-10-17,296000,"Mississippi River at Baton Rouge, LA",10.32,"Mississippi River at Baton Rouge, LA"
2008-10-18,287000,"Mississippi River at Baton Rouge, LA",9.90,"Mississippi River at Baton Rouge, LA"
2008-10-19,283000,"Mississippi River at Baton Rouge, LA",9.74,"Mississippi River at Baton Rouge, LA"
2008-10-20,281000,"Mississippi River at Baton Rouge, LA",9.61,"Mississippi River at Baton Rouge, LA"
2008-10-21,274000,"Mississippi River at Baton Rouge, LA",9.32,"Mississippi River at Baton Rouge, LA"
2008-10-22,267000,"Mississippi River at Baton Rouge, LA",8.99,"Mississippi River at Baton Rouge, LA"
2008-10-23,265000,"Mississippi River at Baton Rouge, LA",8.89,"Mississippi River at Baton Rouge, LA"
2008-10-24,267000,"Mississippi River at Baton Rouge, LA",8.99,"Mississippi River at Baton Rouge, LA"
2008-10-25,260000,"Mississippi River at Baton Rouge, LA",8.67,"Mississippi River at Baton Rouge, LA"
2008-10-26,251000,"Mississippi River at Baton Rouge, LA",8.25,"Mississippi River at Baton Rouge, LA"
2008-10-27,244000,"Mississippi River at Baton Rouge, LA",7.95,"Mississippi River at Baton Rouge, LA"
2008-10-28,240000,"Mississippi River at Baton Rouge, LA",7.77,"Mississippi River at Baton Rouge, LA"
2008-10-29,259000,"Mississippi River at Belle Chasse, LA",7.62,"Mississippi River at Belle Chasse, LA"
2008-10-30,247000,"Mississippi River at Belle Chasse, LA",7.67,"Mississippi River at Belle Chasse, LA"
2008-10-31,243000,"Mississippi River at Belle Chasse, LA",7.77,"Mississippi River at Belle Chasse, LA"
2008-11-01,243000,"Mississippi River at Belle Chasse, LA",7.73,"Mississippi River at Belle Chasse, LA"
2008-11-02,227000,"Mississippi River at Belle Chasse, LA",8.07,"Mississippi River at Belle Chasse, LA"
2008-11-03,232000,"Mississippi River at Belle Chasse, LA",8.03,"Mississippi River at Belle Chasse, LA"
2008-11-04,228000,"Mississippi River at Belle Chasse, LA",8.12,"Mississippi River at Belle Chasse, LA"
2008-11-05,235000,"Mississippi River at Belle Chasse, LA",8.09,"Mississippi River at Belle Chasse, LA"
2008-11-06,238000,"Mississippi River at Belle Chasse, LA",8.17,"Mississippi River at Belle Chasse, LA"
2008-11-07,257000,"Mississippi River at Belle Chasse, LA",8.17,"Mississippi River at Belle Chasse, LA"
2008-11-08,259000,"Mississippi River at Belle Chasse, LA",8.17,"Mississippi River at Belle Chasse, LA"
2008-11-09,261000,"Mississippi River at Belle Chasse, LA",8.12,"Mississippi River at Belle Chasse, LA"
2008-11-10,241000,"Mississippi River at Belle Chasse, LA",8.15,"Mississippi River at Belle Chasse, LA"
2008-11-11,240000,"Mississippi River at Belle Chasse, LA",8.30,"Mississippi River at Belle Chasse, LA"
2008-11-12,237000,"Mississippi River at Belle Chasse, LA",8.40,"Mississippi River at Belle Chasse, LA"
2008-11-13,236000,"Mississippi River at Belle Chasse, LA",8.31,"Mississippi River at Belle Chasse, LA"
2008-11-14,233000,"Mississippi River at Belle Chasse, LA",8.43,"Mississippi River at Belle Chasse, LA"
2008-11-15,293000,"Mississippi River at Belle Chasse, LA",7.98,"Mississippi River at Belle Chasse, LA"
2008-11-16,269000,"Mississippi River at Belle Chasse, LA",7.68,"Mississippi River at Belle Chasse, LA"
2008-11-17,252000,"Mississippi River at Belle Chasse, LA",7.49,"Mississippi River at Belle Chasse, LA"
2008-11-18,246000,"Mississippi River at Belle Chasse, LA",7.58,"Mississippi River at Belle Chasse, LA"
2008-11-19,241000,"Mississippi River at Belle Chasse, LA",7.52,"Mississippi River at Belle Chasse, LA"
2008-11-20,232000,"Mississippi River at Belle Chasse, LA",7.58,"Mississippi River at Belle Chasse, LA"
2008-11-21,244000,"Mississippi River at Belle Chasse, LA",7.70,"Mississippi River at Belle Chasse, LA"
2008-11-22,233000,"Mississippi River at Belle Chasse, LA",7.79,"Mississippi River at Belle Chasse, LA"
2008-11-23,228000,"Mississippi River at Belle Chasse, LA",7.68,"Mississippi River at Belle Chasse, LA"
2008-11-24,221000,"Mississippi River at Belle Chasse, LA",7.96,"Mississippi River at Belle Chasse, LA"
2008-11-25,238000,"Mississippi River at Belle Chasse, LA",7.68,"Mississippi River at Belle Chasse, LA"
2008-11-26,223000,"Mississippi River at Belle Chasse, LA",7.74,"Mississippi River at Belle Chasse, LA"
2008-11-27,211000,"Mississippi River at Belle Chasse, LA",7.70,"Mississippi River at Belle Chasse, LA"
2008-11-28,216000,"Mississippi River at Belle Chasse, LA",7.77,"Mississippi River at Belle Chasse, LA"
2008-11-29,217000,"Mississippi River at Belle Chasse, LA",7.95,"Mississippi River at Belle Chasse, LA"
2008-11-30,260000,"Mississippi River at Belle Chasse, LA",8.06,"Mississippi River at Belle Chasse, LA"
2008-12-01,277000,"Mississippi River at Belle Chasse, LA",7.56,"Mississippi River at Belle Chasse, LA"
2008-12-02,254000,"Mississippi River at Belle Chasse, LA",7.04,"Mississippi River at Belle Chasse, LA"
2008-12-03,229000,"Mississippi River at Belle Chasse, LA",7.32,"Mississippi River at Belle Chasse, LA"
2008-12-04,239000,"Mississippi River at Belle Chasse, LA",7.44,"Mississippi River at Belle Chasse, LA"
2008-12-05,237000,"Mississippi River at Belle Chasse, LA",7.63,"Mississippi River at Belle Chasse, LA"
2008-12-06,235000,"Mississippi River at Belle Chasse, LA",7.60,"Mississippi River at Belle Chasse, LA"
2008-12-07,240000,"Mississippi River at Belle Chasse, LA",7.38,"Mississippi River at Belle Chasse, LA"
2008-12-08,213000,"Mississippi River at Belle Chasse, LA",7.63,"Mississippi River at Belle Chasse, LA"
2008-12-09,205000,"Mississippi River at Belle Chasse, LA",8.15,"Mississippi River at Belle Chasse, LA"
2008-12-10,262000,"Mississippi River at Belle Chasse, LA",8.10,"Mississippi River at Belle Chasse, LA"
2008-12-11,284000,"Mississippi River at Belle Chasse, LA",7.70,"Mississippi River at Belle Chasse, LA"
2008-12-12,296000,"Mississippi River at Belle Chasse, LA",7.61,"Mississippi River at Belle Chasse, LA"
2008-12-13,298000,"Mississippi River at Belle Chasse, LA",7.96,"Mississippi River at Belle Chasse, LA"
2008-12-14,313000,"Mississippi River at Belle Chasse, LA",8.44,"Mississippi River at Belle Chasse, LA"
2008-12-15,326000,"Mississippi River at Belle Chasse, LA",8.45,"Mississippi River at Belle Chasse, LA"
2008-12-16,331000,"Mississippi River at Belle Chasse, LA",8.36,"Mississippi River at Belle Chasse, LA"
2008-12-17,331000,"Mississippi River at Belle Chasse, LA",8.35,"Mississippi River at Belle Chasse, LA"
2008-12-18,331000,"Mississippi River at Belle Chasse, LA",8.31,"Mississippi River at Belle Chasse, LA"
2008-12-19,346000,"Mississippi River at Belle Chasse, LA",8.32,"Mississippi River at Belle Chasse, LA"
2008-12-20,361000,"Mississippi River at Belle Chasse, LA",8.36,"Mississippi River at Belle Chasse, LA"
2008-12-21,405000,"Mississippi River at Belle Chasse, LA",8.50,"Mississippi River at Belle Chasse, LA"
2008-12-22,406000,"Mississippi River at Belle Chasse, LA",8.76,"Mississippi River at Belle Chasse, LA"
2008-12-23,424000,"Mississippi River at Belle Chasse, LA",9.07,"Mississippi River at Belle Chasse, LA"
2008-12-24,453000,"Mississippi River at Belle Chasse, LA",9.45,"Mississippi River at Belle Chasse, LA"
2008-12-25,468000,"Mississippi River at Belle Chasse, LA",9.32,"Mississippi River at Belle Chasse, LA"
2008-12-26,462000,"Mississippi River at Belle Chasse, LA",9.39,"Mississippi River at Belle Chasse, LA"
2008-12-27,473000,"Mississippi River at Belle Chasse, LA",9.53,"Mississippi River at Belle Chasse, LA"
2008-12-28,511000,"Mississippi River at Belle Chasse, LA",9.47,"Mississippi River at Belle Chasse, LA"
2008-12-29,515000,"Mississippi River at Belle Chasse, LA",9.51,"Mississippi River at Belle Chasse, LA"
2008-12-30,503000,"Mississippi River at Belle Chasse, LA",9.65,"Mississippi River at Belle Chasse, LA"
2008-12-31,535000,"Mississippi River at Belle Chasse, LA",9.80,"Mississippi River at Belle Chasse, LA"
2009-01-01,538000,"Mississippi River at Belle Chasse, LA",10.11,"Mississippi River at Belle Chasse, LA"
2009-01-02,544000,"Mississippi River at Belle Chasse, LA",10.37,"Mississippi River at Belle Chasse, LA"
2009-01-03,554000,"Mississippi River at Belle Chasse, LA",10.62,"Mississippi River at Belle Chasse, LA"
2009-01-04,576000,"Mississippi River at Belle Chasse, LA",10.90,"Mississippi River at Belle Chasse, LA"
2009-01-05,607000,"Mississippi River at Belle Chasse, LA",11.18,"Mississippi River at Belle Chasse, LA"
2009-01-06,637000,"Mississippi River at Belle Chasse, LA",11.66,"Mississippi River at Belle Chasse, LA"
2009-01-07,694000,"Mississippi River at Belle Chasse, LA",11.89,"Mississippi River at Belle Chasse, LA"
2009-01-08,721000,"Mississippi River at Belle Chasse, LA",12.26,"Mississippi River at Belle Chasse, LA"
2009-01-09,721000,"Mississippi River at Belle Chasse, LA",12.60,"Mississippi River at Belle Chasse, LA"
2009-01-10,739000,"Mississippi River at Belle Chasse, LA",12.92,"Mississippi River at Belle Chasse, LA"
2009-01-11,780000,"Mississippi River at Belle Chasse, LA",12.89,"Mississippi River at Belle Chasse, LA"
2009-01-12,719000,"Mississippi River at Belle Chasse, LA",12.96,"Mississippi River at Belle Chasse, LA"
2009-01-13,716000,"Mississippi River at Belle Chasse, LA",12.69,"Mississippi River at Belle Chasse, LA"
2009-01-14,667000,"Mississippi River at Belle Chasse, LA",12.44,"Mississippi River at Belle Chasse, LA"
2009-01-15,662000,"Mississippi River at Belle Chasse, LA",12.16,"Mississippi River at Belle Chasse, LA"
2009-01-16,639000,"Mississippi River at Belle Chasse, LA",12.03,"Mississippi River at Belle Chasse, LA"
2009-01-17,620000,"Mississippi River at Belle Chasse, LA",11.92,"Mississippi River at Belle Chasse, LA"
2009-01-18,637000,"Mississippi River at Belle Chasse, LA",11.90,"Mississippi River at Belle Chasse, LA"
2009-01-19,642000,"Mississippi River at Belle Chasse, LA",11.91,"Mississippi River at Belle Chasse, LA"
